week,model_code,model_family,start_date,end_date,ret_stock,ret_dos,dbr_stock,dbr_dos,wod,stocking_outlet,activating_outlet,plc_factor,tertiary,seasonality_1(sin),seasonality_2(cos),secondary
5,H6HERO600I_LAVA,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,1529,509.6666666666667,4,1.3333333333333333,0,914,10,100,10.0,0.5076658003388399,0.8615540813938061,0.0
14,H6HERO600I_LAVA,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,1380,690.0,0,0.0,0,860,7,100,8.0,0.99681200703075,0.0797861055530831,0.0
19,H6HERO600I_LAVA,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,976,488.0,0,0.0,0,644,4,100,4.0,0.8993121301712192,-0.4373073204588553,0.0
24,H6HERO600I_LAVA,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,926,463.0,0,0.0,0,614,6,100,6.0,0.5528000653611933,-0.8333139190825151,0.0
29,H6HERO600I_LAVA,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,889,444.5,0,0.0,0,597,5,100,5.0,0.0532221748421787,-0.998582695676762,0.0
34,H6HERO600I_LAVA,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,849,849.0,0,0.0,0,574,4,100,4.0,-0.4610925014493259,-0.8873520750565715,0.0
39,H6HERO600I_LAVA,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,819,0.0,0,0.0,0,558,0,100,0.0,-0.8477344278896709,-0.5304209081197426,0.0
44,H6HERO600I_LAVA,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,799,0.0,0,0.0,0,548,0,100,0.0,-0.9996456111234524,-0.0266205214377751,0.0
49,H6HERO600I_LAVA,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,781,781.0,0,0.0,0,535,3,100,3.0,-0.8747630845319612,0.4845508703326504,0.0
54,H6HERO600I_LAVA,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,766,0.0,0,0.0,0,530,1,100,1.0,-0.5076658003388399,0.8615540813938061,0.0
59,H6HERO600I_LAVA,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,752,0.0,0,0.0,0,524,1,100,1.0,-2.4492935982947064e-16,1.0,0.0
5,LAVA_A3VIBE,A3,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,228395,86.6774193548387,84290,31.988614800759013,4883,53335,4657,100,7907.0,0.5076658003388399,0.8615540813938061,17154.0
14,LAVA_A3VIBE,A3,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,249774,94.53974261922784,82100,31.07494322482968,2393,49694,4419,100,7927.0,0.99681200703075,0.0797861055530831,12136.0
19,LAVA_A3VIBE,A3,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,258186,79.56425269645608,79455,24.48536209553159,2609,52354,3979,100,6490.0,0.8993121301712192,-0.4373073204588553,9125.0
24,LAVA_A3VIBE,A3,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,254088,75.15173025732032,45640,13.49896480331263,3269,53966,6021,100,10145.0,0.5528000653611933,-0.8333139190825151,9591.0
29,LAVA_A3VIBE,A3,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,233675,66.12195812110923,81968,23.1941143180532,1784,53268,4654,100,7069.0,0.0532221748421787,-0.998582695676762,5088.0
34,LAVA_A3VIBE,A3,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,238948,66.89473684210526,71710,20.07558790593505,3368,54694,6270,100,10718.0,-0.4610925014493259,-0.8873520750565715,11698.0
39,LAVA_A3VIBE,A3,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,254956,72.76141552511416,63435,18.10359589041096,5414,61552,6740,100,10513.0,-0.8477344278896709,-0.5304209081197426,12863.0
44,LAVA_A3VIBE,A3,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,272438,89.61776315789474,94893,31.214802631578948,2076,64508,4316,100,6080.0,-0.9996456111234524,-0.0266205214377751,5352.0
49,LAVA_A3VIBE,A3,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,282021,81.93521208599651,54011,15.691748983149331,2117,66469,6787,100,10327.0,-0.8747630845319612,0.4845508703326504,5127.0
54,LAVA_A3VIBE,A3,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,250718,139.2877777777778,26669,14.81611111111111,814,63499,2796,100,3601.0,-0.5076658003388399,0.8615540813938061,1179.0
59,LAVA_A3VIBE,A3,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,220073,199.16108597285069,13434,12.157466063348416,572,60238,2713,100,3315.0,-2.4492935982947064e-16,1.0,916.0
5,H6_HERO600ILITE,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,717,717.0,1,1.0,0,230,5,100,5.0,0.5076658003388399,0.8615540813938061,0.0
14,H6_HERO600ILITE,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,603,603.0,1,1.0,0,208,4,100,4.0,0.99681200703075,0.0797861055530831,0.0
19,H6_HERO600ILITE,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,470,470.0,0,0.0,0,178,2,100,2.0,0.8993121301712192,-0.4373073204588553,0.0
24,H6_HERO600ILITE,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,431,431.0,0,0.0,0,170,3,100,3.0,0.5528000653611933,-0.8333139190825151,0.0
29,H6_HERO600ILITE,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,396,0.0,0,0.0,0,160,1,100,1.0,0.0532221748421787,-0.998582695676762,0.0
34,H6_HERO600ILITE,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,364,0.0,0,0.0,0,153,1,100,1.0,-0.4610925014493259,-0.8873520750565715,0.0
39,H6_HERO600ILITE,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,347,347.0,0,0.0,0,148,3,100,3.0,-0.8477344278896709,-0.5304209081197426,0.0
44,H6_HERO600ILITE,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,324,324.0,0,0.0,0,142,2,100,2.0,-0.9996456111234524,-0.0266205214377751,0.0
49,H6_HERO600ILITE,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,315,0.0,0,0.0,0,139,1,100,1.0,-0.8747630845319612,0.4845508703326504,0.0
54,H6_HERO600ILITE,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,302,0.0,0,0.0,0,137,0,100,0.0,-0.5076658003388399,0.8615540813938061,0.0
59,H6_HERO600ILITE,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,294,0.0,0,0.0,0,134,1,100,1.0,-2.4492935982947064e-16,1.0,0.0
5,HERO_600+LITE,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,1864,1864.0,120,120.0,4,1178,4,100,4.0,0.5076658003388399,0.8615540813938061,4.0
14,HERO_600+LITE,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,1723,1723.0,111,111.0,0,1119,4,100,5.0,0.99681200703075,0.0797861055530831,0.0
19,HERO_600+LITE,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,1517,505.6666666666667,107,35.666666666666664,0,1004,6,100,6.0,0.8993121301712192,-0.4373073204588553,0.0
24,HERO_600+LITE,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,1458,729.0,102,51.0,0,975,6,100,6.0,0.5528000653611933,-0.8333139190825151,0.0
29,HERO_600+LITE,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,1418,1418.0,99,99.0,0,959,2,100,2.0,0.0532221748421787,-0.998582695676762,0.0
34,HERO_600+LITE,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,1370,456.6666666666667,96,32.0,0,938,8,100,10.0,-0.4610925014493259,-0.8873520750565715,0.0
39,HERO_600+LITE,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,1312,656.0,92,46.0,0,913,6,100,7.0,-0.8477344278896709,-0.5304209081197426,0.0
44,HERO_600+LITE,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,1250,1250.0,90,90.0,0,891,3,100,3.0,-0.9996456111234524,-0.0266205214377751,0.0
49,HERO_600+LITE,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,1207,1207.0,90,90.0,0,873,2,100,3.0,-0.8747630845319612,0.4845508703326504,0.0
54,HERO_600+LITE,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,1185,1185.0,89,89.0,0,861,3,100,3.0,-0.5076658003388399,0.8615540813938061,0.0
59,HERO_600+LITE,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,1158,1158.0,89,89.0,0,850,3,100,3.0,-2.4492935982947064e-16,1.0,0.0
5,HERO_PUNCH_ONE,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,381,0.0,0,0.0,0,324,0,100,0.0,0.5076658003388399,0.8615540813938061,0.0
14,HERO_PUNCH_ONE,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,367,0.0,0,0.0,0,314,0,100,0.0,0.99681200703075,0.0797861055530831,0.0
19,HERO_PUNCH_ONE,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,338,0.0,1,0.0,0,291,0,100,0.0,0.8993121301712192,-0.4373073204588553,-1.0
24,HERO_PUNCH_ONE,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,334,0.0,1,0.0,0,287,0,100,0.0,0.5528000653611933,-0.8333139190825151,0.0
29,HERO_PUNCH_ONE,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,328,0.0,1,0.0,0,283,1,100,1.0,0.0532221748421787,-0.998582695676762,0.0
34,HERO_PUNCH_ONE,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,318,0.0,1,0.0,0,275,1,100,1.0,-0.4610925014493259,-0.8873520750565715,0.0
39,HERO_PUNCH_ONE,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,315,0.0,1,0.0,0,274,0,100,0.0,-0.8477344278896709,-0.5304209081197426,0.0
44,HERO_PUNCH_ONE,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,312,0.0,1,0.0,0,273,0,100,0.0,-0.9996456111234524,-0.0266205214377751,0.0
49,HERO_PUNCH_ONE,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,309,0.0,1,0.0,0,270,0,100,0.0,-0.8747630845319612,0.4845508703326504,0.0
54,HERO_PUNCH_ONE,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,308,0.0,1,0.0,0,269,0,100,0.0,-0.5076658003388399,0.8615540813938061,0.0
59,HERO_PUNCH_ONE,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,307,0.0,1,0.0,0,268,0,100,0.0,-2.4492935982947064e-16,1.0,0.0
5,H6_HERO600I,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,271400,166.29901960784315,6330,3.878676470588236,198,69342,4036,100,4898.0,0.5076658003388399,0.8615540813938061,297.0
14,H6_HERO600I,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,206906,293.4836879432624,1562,2.2156028368794325,8,61944,1899,100,2115.0,0.99681200703075,0.0797861055530831,93.0
19,H6_HERO600I,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,161051,303.8698113207547,927,1.7490566037735849,29,53663,1001,100,1061.0,0.8993121301712192,-0.4373073204588553,83.0
24,H6_HERO600I,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,144541,324.8112359550562,337,0.7573033707865169,36,50522,1223,100,1335.0,0.5528000653611933,-0.8333139190825151,190.0
29,H6_HERO600I,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,133143,372.9495798319328,260,0.7282913165266106,7,48263,685,100,715.0,0.0532221748421787,-0.998582695676762,13.0
34,H6_HERO600I,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,123489,444.205035971223,215,0.7733812949640287,8,46141,762,100,834.0,-0.4610925014493259,-0.8873520750565715,8.0
39,H6_HERO600I,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,116581,571.4754901960785,184,0.9019607843137256,3,44517,580,100,613.0,-0.8477344278896709,-0.5304209081197426,6.0
44,H6_HERO600I,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,111512,758.5850340136054,190,1.2925170068027212,0,43257,276,100,294.0,-0.9996456111234524,-0.0266205214377751,-2.0
49,H6_HERO600I,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,107565,903.90756302521,166,1.3949579831932772,0,42270,345,100,358.0,-0.8747630845319612,0.4845508703326504,0.0
54,H6_HERO600I,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,104365,915.4824561403508,160,1.4035087719298245,0,41476,217,100,228.0,-0.5076658003388399,0.8615540813938061,0.0
59,H6_HERO600I,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,101751,1393.849315068493,161,2.2054794520547945,13,40816,208,100,219.0,-2.4492935982947064e-16,1.0,107.0
5,LAVA_34PLUS,A7,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,7772,3886.0,7,3.5,1,5836,6,100,6.0,0.5076658003388399,0.8615540813938061,5.0
14,LAVA_34PLUS,A7,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,7653,1530.6,8,1.6,0,5747,9,100,17.0,0.99681200703075,0.0797861055530831,0.0
19,LAVA_34PLUS,A7,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,7592,2530.6666666666665,7,2.333333333333333,0,5706,6,100,6.0,0.8993121301712192,-0.4373073204588553,0.0
24,LAVA_34PLUS,A7,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,7551,3775.5,1,0.5,0,5685,6,100,6.0,0.5528000653611933,-0.8333139190825151,0.0
29,LAVA_34PLUS,A7,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,7518,7518.0,1,1.0,0,5662,3,100,3.0,0.0532221748421787,-0.998582695676762,0.0
34,LAVA_34PLUS,A7,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,7472,7472.0,1,1.0,0,5623,5,100,5.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LAVA_34PLUS,A7,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,7434,3717.0,1,0.5,0,5601,8,100,8.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LAVA_34PLUS,A7,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,7401,3700.5,1,0.5,0,5581,4,100,4.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LAVA_34PLUS,A7,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,7377,0.0,1,0.0,0,5566,2,100,2.0,-0.8747630845319612,0.4845508703326504,0.0
54,LAVA_34PLUS,A7,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,7352,7352.0,1,1.0,0,5547,3,100,3.0,-0.5076658003388399,0.8615540813938061,0.0
59,LAVA_34PLUS,A7,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,7326,7326.0,1,1.0,0,5525,4,100,4.0,-2.4492935982947064e-16,1.0,0.0
5,LF3001_HERO1800,A3,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,49074,778.952380952381,174,2.761904761904762,1,21728,189,100,191.0,0.5076658003388399,0.8615540813938061,-7.0
14,LF3001_HERO1800,A3,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,45223,779.7068965517242,103,1.7758620689655171,0,20652,169,100,176.0,0.99681200703075,0.0797861055530831,0.0
19,LF3001_HERO1800,A3,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,36416,687.0943396226415,86,1.6226415094339623,6,17711,104,100,106.0,0.8993121301712192,-0.4373073204588553,2.0
24,LF3001_HERO1800,A3,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,34760,724.1666666666666,77,1.6041666666666667,2,17136,143,100,146.0,0.5528000653611933,-0.8333139190825151,1.0
29,LF3001_HERO1800,A3,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,33258,665.16,66,1.32,0,16609,99,100,101.0,0.0532221748421787,-0.998582695676762,-3.0
34,LF3001_HERO1800,A3,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,31664,703.6444444444444,62,1.3777777777777778,4,16055,132,100,135.0,-0.4610925014493259,-0.8873520750565715,13.0
39,LF3001_HERO1800,A3,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,30366,759.15,62,1.55,0,15614,117,100,122.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LF3001_HERO1800,A3,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,29363,947.1935483870968,53,1.7096774193548387,0,15246,62,100,63.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LF3001_HERO1800,A3,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,28509,1096.5,48,1.8461538461538465,0,14916,76,100,78.0,-0.8747630845319612,0.4845508703326504,0.0
54,LF3001_HERO1800,A3,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,27816,1854.4,50,3.333333333333333,0,14669,29,100,30.0,-0.5076658003388399,0.8615540813938061,0.0
59,LF3001_HERO1800,A3,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,27207,1431.9473684210527,45,2.3684210526315788,0,14443,57,100,58.0,-2.4492935982947064e-16,1.0,0.0
5,LAVA_A1200,A3,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,30235,3023.5,16,1.6,1,17779,30,100,30.0,0.5076658003388399,0.8615540813938061,3.0
14,LAVA_A1200,A3,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,29697,4949.5,14,2.333333333333333,1,17499,20,100,20.0,0.99681200703075,0.0797861055530831,1.0
19,LAVA_A1200,A3,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,28879,2887.9,13,1.3,0,17112,21,100,21.0,0.8993121301712192,-0.4373073204588553,-1.0
24,LAVA_A1200,A3,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,28646,4774.333333333333,10,1.6666666666666667,7,16998,19,100,19.0,0.5528000653611933,-0.8333139190825151,7.0
29,LAVA_A1200,A3,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,28429,4061.285714285714,11,1.5714285714285714,9,16885,15,100,15.0,0.0532221748421787,-0.998582695676762,9.0
34,LAVA_A1200,A3,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,28206,3525.75,11,1.375,0,16778,26,100,26.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LAVA_A1200,A3,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,28003,5600.6,11,2.2,0,16678,16,100,16.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LAVA_A1200,A3,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,27846,5569.2,13,2.6,0,16599,11,100,11.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LAVA_A1200,A3,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,27690,3461.25,12,1.5,0,16521,24,100,24.0,-0.8747630845319612,0.4845508703326504,0.0
54,LAVA_A1200,A3,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,27572,5514.4,12,2.4,0,16472,10,100,10.0,-0.5076658003388399,0.8615540813938061,0.0
59,LAVA_A1200,A3,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,27490,9163.333333333334,12,4.0,1,16434,10,100,10.0,-2.4492935982947064e-16,1.0,1.0
5,LAVA_A1_GOLD,A1,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,12387,3096.75,7,1.75,1,8753,14,100,14.0,0.5076658003388399,0.8615540813938061,4.0
14,LAVA_A1_GOLD,A1,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,12267,12267.0,0,0.0,0,8681,5,100,5.0,0.99681200703075,0.0797861055530831,0.0
19,LAVA_A1_GOLD,A1,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,12213,6106.5,0,0.0,0,8651,4,100,4.0,0.8993121301712192,-0.4373073204588553,0.0
24,LAVA_A1_GOLD,A1,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,12170,12170.0,1,1.0,1,8626,5,100,5.0,0.5528000653611933,-0.8333139190825151,-1.0
29,LAVA_A1_GOLD,A1,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,12131,6065.5,0,0.0,0,8605,5,100,5.0,0.0532221748421787,-0.998582695676762,0.0
34,LAVA_A1_GOLD,A1,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,12086,12086.0,2,2.0,0,8579,3,100,3.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LAVA_A1_GOLD,A1,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,12045,12045.0,0,0.0,0,8557,3,100,3.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LAVA_A1_GOLD,A1,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,12003,0.0,0,0.0,0,8540,1,100,1.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LAVA_A1_GOLD,A1,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,11980,11980.0,0,0.0,0,8524,3,100,3.0,-0.8747630845319612,0.4845508703326504,0.0
54,LAVA_A1_GOLD,A1,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,11963,0.0,0,0.0,0,8517,0,100,0.0,-0.5076658003388399,0.8615540813938061,0.0
59,LAVA_A1_GOLD,A1,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,11941,0.0,0,0.0,0,8504,2,100,2.0,-2.4492935982947064e-16,1.0,0.0
5,LAVA_A1LITE,Josh,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,55673,5567.3,26,2.6,1,27838,32,100,32.0,0.5076658003388399,0.8615540813938061,6.0
14,LAVA_A1LITE,Josh,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,55001,5000.090909090909,19,1.7272727272727273,0,27592,34,100,34.0,0.99681200703075,0.0797861055530831,0.0
19,LAVA_A1LITE,Josh,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,53869,2992.722222222222,17,0.9444444444444444,0,27130,36,100,36.0,0.8993121301712192,-0.4373073204588553,0.0
24,LAVA_A1LITE,Josh,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,53552,4868.363636363636,16,1.4545454545454546,1,27020,34,100,34.0,0.5528000653611933,-0.8333139190825151,3.0
29,LAVA_A1LITE,Josh,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,53265,5326.5,18,1.8,0,26912,20,100,20.0,0.0532221748421787,-0.998582695676762,0.0
34,LAVA_A1LITE,Josh,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,52990,6623.75,18,2.25,0,26801,24,100,24.0,-0.4610925014493259,-0.8873520750565715,0.0
39,LAVA_A1LITE,Josh,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,52730,5273.0,18,1.8,0,26692,31,100,31.0,-0.8477344278896709,-0.5304209081197426,0.0
44,LAVA_A1LITE,Josh,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,52503,6562.875,18,2.25,0,26603,17,100,17.0,-0.9996456111234524,-0.0266205214377751,0.0
49,LAVA_A1LITE,Josh,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,52289,10457.8,17,3.4,0,26510,17,100,17.0,-0.8747630845319612,0.4845508703326504,0.0
54,LAVA_A1LITE,Josh,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,52112,17370.666666666668,17,5.666666666666667,0,26448,7,100,7.0,-0.5076658003388399,0.8615540813938061,0.0
59,LAVA_A1LITE,Josh,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,51950,10390.0,16,3.2,0,26384,15,100,15.0,-2.4492935982947064e-16,1.0,0.0
5,H6_HERO_GLOW,Hero,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,343239,72.59708121827411,172887,36.56662436548224,7139,66801,9648,100,14185.0,0.5076658003388399,0.8615540813938061,27727.0
14,H6_HERO_GLOW,Hero,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,431326,78.49426751592357,250255,45.54231119199272,4561,83302,11135,100,16486.0,0.99681200703075,0.0797861055530831,23322.0
19,H6_HERO_GLOW,Hero,2024-04-29 00:00:00+05:30,2024-04-30 00:00:00+05:30,461529,70.71074000306419,218244,33.43710740003064,4380,82579,8870,100,13055.0,0.8993121301712192,-0.4373073204588553,19782.0
24,H6_HERO_GLOW,Hero,2024-05-29 00:00:00+05:30,2024-05-31 00:00:00+05:30,452053,73.55239179954442,117228,19.07386918320859,3655,78570,11354,100,18438.0,0.5528000653611933,-0.8333139190825151,22146.0
29,H6_HERO_GLOW,Hero,2024-06-29 00:00:00+05:30,2024-06-30 00:00:00+05:30,380805,72.01304841149773,62487,11.81675491679274,527,71755,6671,100,10577.0,0.0532221748421787,-0.998582695676762,2330.0
34,H6_HERO_GLOW,Hero,2024-07-29 00:00:00+05:30,2024-07-31 00:00:00+05:30,275186,80.9132608056454,30830,9.064980887974125,531,63814,6096,100,10203.0,-0.4610925014493259,-0.8873520750565715,2242.0
39,H6_HERO_GLOW,Hero,2024-08-29 00:00:00+05:30,2024-08-31 00:00:00+05:30,208703,110.77653927813164,19699,10.455944798301486,190,57356,3800,100,5653.0,-0.8477344278896709,-0.5304209081197426,564.0
44,H6_HERO_GLOW,Hero,2024-09-29 00:00:00+05:30,2024-09-30 00:00:00+05:30,171055,149.78546409807356,13771,12.058669001751314,65,52664,1731,100,2285.0,-0.9996456111234524,-0.0266205214377751,73.0
49,H6_HERO_GLOW,Hero,2024-10-29 00:00:00+05:30,2024-10-31 00:00:00+05:30,145531,193.26826029216468,12618,16.756972111553786,24,49092,1677,100,2261.0,-0.8747630845319612,0.4845508703326504,56.0
54,H6_HERO_GLOW,Hero,2024-11-29 00:00:00+05:30,2024-11-30 00:00:00+05:30,129533,267.6301652892562,8166,16.871900826446282,10,46476,818,100,968.0,-0.5076658003388399,0.8615540813938061,11.0
59,H6_HERO_GLOW,Hero,2024-12-29 00:00:00+05:30,2024-12-31 00:00:00+05:30,118540,378.7220447284345,7216,23.054313099041533,44,44376,782,100,939.0,-2.4492935982947064e-16,1.0,166.0
5,LZX408_YUVA2PRO,Yuva,2024-01-29 00:00:00+05:30,2024-01-31 00:00:00+05:30,19083,96.86802030456852,4534,23.01522842639594,411,12679,538,100,593.0,0.5076658003388399,0.8615540813938061,232.0
14,LZX408_YUVA2PRO,Yuva,2024-03-29 00:00:00+05:30,2024-03-31 00:00:00+05:30,13780,136.43564356435644,1964,19.445544554455445,223,8973,252,100,304.0,0.99681200703075,0.0797861055530831,284.0
